 Consec, Region, SampleID,Ca_input (mg/L),Mg_input (mg/L),Na_input (mg/L),K_input (mg/L),SO4_input (mg/L),Cl_input (mg/L),HCO3_input (mg/L),CO3_input (mg/L)," Data in mEq/L  
 start here",Ca mEq/L,Mg mEq/L,Na mEq/L,K mEq/L,SO4 mEq/L,Cl mEq/L,HCO3 mEq/L,CO3 mEq/L," Data in mMol/L 
 start here",Ca mMol/L,Mg mMol/L,Na mMol/L,K mMol/L,SO4 mMol/L,Cl mMol/L,HCO3 mMol/L,CO3 mMol/L,CationC,AnionC,FinalC,"hlr transformations  
 start here",hlr2,hlr3,hlr4,hlr5,hlr6,hlr7,hlr8,"7 hlr model for cations 
 start here",hDF1_Ca-Mg-Na,hDF2_Ca-Mg-Na,hp_Ca,hp_Mg,hp_Na,------,hDF1_Ca-Mg-K,hDF2_Ca-Mg-K,hp_Ca,hp_Mg,hp_K,------,hDF1_Ca-Na-K,hDF2_Ca-Na-K,hp_Ca,hp_Na,hp_K,------,hDF1_Mg-Na-K,hDF2_Mg-Na-K,hp_Mg,hp_Na,hp_K,"7 hlr model for anions 
 start here",hDF1_SO4-Cl-HCO3,hDF2_SO4-Cl-HCO3,hp_SO4,hp_Cl,hp_HCO3,------,hDF1_SO4-Cl-CO3,hDF2_SO4-Cl-CO3,hp_SO4,hp_Cl,hp_CO3,------,hDF1_SO4-HCO3-CO3,hDF2_SO4-HCO3-CO3,hp_SO4,hp_HCO3,hp_CO3,------,hDF1_Cl-HCO3-CO3,hDF2_Cl-HCO3-CO3,hp_Cl,hp_HCO3,hp_CO3,"Sum of cation probabilities 
 of 7 hlr model  start here",hp_Ca,hp_Mg,hp_Na,hp_K,CationP,CationPH,"Sum of anion probabilities 
 of 7 hlr model  start here",hp_SO4,hp_Cl,hp_HCO3,hp_CO3,AnionP,AnionPH,FinalP,FinalPH,-----,Ionic imbalance %,Acceptability
21,POZO LA HUERTA,DLDUR643-030917,9.43,0.5174,129.5,0.922,22.4101,9.3056,180.785,37.62, ,0.470582364,0.042575602,5.632940393,0.023581588,0.466604897,0.262499295,2.962911368,1.253832822, ,0.235291182,0.021287801,5.632940393,0.023581588,0.233302449,0.262499295,2.962911368,0.626916411,sodium,bicarbonate,sodium-bicarbonate, ,2.663507822,-2.914744856,2.561175766,0.269306327,0.151393606,-2.272285632,-0.719171215,,3.693974239,3.489311057,0.007561608,6.64E-05,0.992371954,,1.868773465,-2.524284074,0.987590084,0.007836597,0.004573319,,-2.913741543,-4.648053165,0.008336276,0.991628407,3.53E-05,,0.267821283,-6.085312584,7.38E-05,0.999885584,4.07E-05,,2.040428082,2.32481032,0.003990249,0.012807965,0.983201786,,1.003945307,-0.131577,0.088907001,0.296773374,0.614319625,,1.71608438,-2.485209034,0.003644581,0.974474865,0.021880553,,1.877720027,-1.62628278,0.013826153,0.962911377,0.023262471,,0.250871992,0.001994199,0.745971486,0.001162322,sodium,sodium-calcium,,0.024135458,0.080851873,0.730147007,0.164865662,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-calcium bicarbonate,,11.01010702,imbalance too high
22,POZO LA HUERTA,DLDUR643-270518,10.52,0.5814,123.5,0.6912,22.4095,14.9457,170.98,47.38, ,0.524976296,0.047842008,5.371954738,0.017678518,0.466592404,0.421599436,2.802215812,1.579122784, ,0.262488148,0.023921004,5.371954738,0.017678518,0.233296202,0.421599436,2.802215812,0.789561392,sodium,bicarbonate,sodium-bicarbonate, ,2.614276613,-2.799913621,2.916683281,0.33672461,-0.255022148,-2.149132234,-0.88244408,,3.452561598,3.419411336,0.011272411,0.000100961,0.988626628,,1.714999606,-3.008451089,0.990136647,0.007853415,0.002009938,,-3.368782726,-4.660496641,0.012587235,0.987390287,2.25E-05,,-0.180736666,-6.140722504,0.000112143,0.999861715,2.61E-05,,2.325868672,1.808203206,0.003932418,0.032707942,0.96335964,,1.349408138,0.244817403,0.048362542,0.424542762,0.527094696,,1.461326388,-2.589612435,0.003626959,0.962280731,0.034092311,,1.673547525,-1.151557684,0.034700011,0.93044935,0.03485064,,0.253499073,0.00201663,0.743969657,0.00051464,sodium,sodium-calcium,,0.01398048,0.122987679,0.71402243,0.149009411,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-calcium bicarbonate,,6.169179436,acceptable
23,POZO LAS TURBINAS,DLDUR644-030917,10.64,0.1652,111.8,0.7987,13.9593,11.0781,176.605,25.08, ,0.530964619,0.013593911,4.86303271,0.020427998,0.290649205,0.312499295,2.894404746,0.835888548, ,0.265482309,0.006796955,4.86303271,0.020427998,0.145324602,0.312499295,2.894404746,0.417944274,sodium,bicarbonate,sodium-bicarbonate, ,3.550250465,-3.022692301,2.449818817,0.487755359,-0.277876977,-2.503809519,-0.568622872,,3.74034156,4.840234954,0.014291333,1.06E-05,0.985698031,,3.228346741,-2.586072454,0.99701074,0.000647604,0.002341656,,-3.229044414,-4.468249538,0.015002734,0.984962386,3.49E-05,,1.27834216,-6.548108154,1.18E-05,0.999947581,4.06E-05,,2.719426969,2.131816328,0.001558641,0.018204829,0.980236531,,1.260549476,0.580737028,0.047589687,0.5782815,0.374128813,,2.098153721,-2.858494974,0.001457723,0.988597903,0.009944374,,2.337775712,-1.180046614,0.019854308,0.969741362,0.01040433,,0.256576202,0.000167515,0.742651999,0.000604284,sodium,sodium-calcium,,0.012651513,0.154085159,0.734643949,0.098619379,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-calcium bicarbonate,,11.21325425,imbalance too high
24,POZO COVADONGA,DLDUR692-231218,3.361,0.8761,149.9,1.1,57.9009,21.5146,100.28,61.04, ,0.16772294,0.072092162,6.520291621,0.028134216,1.205565503,0.606899859,1.643503343,2.034395414, ,0.08386147,0.036046081,6.520291621,0.028134216,0.602782752,0.606899859,1.643503343,1.017197707,sodium,bicarbonate,sodium-bicarbonate, ,2.324319118,-2.873557114,2.572130796,-0.492439586,-0.499246534,-1.495468161,-1.015689513,,4.270605614,1.978644373,0.001176571,0.000217388,0.998606041,,0.459901954,-1.843038206,0.847006471,0.12838617,0.024607359,,-1.985830149,-5.204225789,0.001397332,0.998568045,3.46E-05,,-0.30796344,-5.833480204,0.000205658,0.999754473,3.99E-05,,1.276609971,0.942951719,0.041382969,0.139546265,0.819070766,,0.634140913,0.321280798,0.133476142,0.492320239,0.374203619,,0.991558127,-1.335314087,0.040521645,0.861534213,0.097944142,,1.072930486,-0.47312072,0.14357909,0.761154107,0.095266803,,0.212395094,0.032202304,0.74923214,0.006170463,sodium,sodium,,0.053845189,0.193861398,0.610439772,0.141853641,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,10.57023019,imbalance too high
25,POZO COVADONGA,DLDUR692-210615,2.017,0.6021,85.05,0.3609,50.1682,22.29,106.53,58.29, ,0.100653725,0.049545361,3.699471663,0.00923058,1.044561506,0.62877292,1.745935492,1.942740968, ,0.050326863,0.024772681,3.699471663,0.00923058,0.522280753,0.62877292,1.745935492,0.971370484,sodium,bicarbonate,sodium-bicarbonate, ,2.366818152,-2.639385689,3.354037682,-0.681645678,-0.867210568,-1.888486184,-1.302148339,,3.939722137,1.750243511,0.001901451,0.000460517,0.997638032,,0.048612741,-2.755163749,0.836605393,0.157988205,0.005406402,,-2.828380743,-5.388406824,0.002323311,0.997665047,1.16E-05,,-1.219183027,-6.040952974,0.000417278,0.99956888,1.38E-05,,1.68887953,0.973134011,0.021071851,0.135540194,0.843387955,,0.819737566,0.629967505,0.086636581,0.618679847,0.294683571,,1.248814356,-1.644306792,0.020899891,0.919036999,0.060063109,,1.358751918,-0.353614552,0.144326849,0.79655691,0.059116241,,0.210207539,0.0397165,0.74871799,0.001357972,sodium,sodium,,0.032152081,0.224636723,0.639745466,0.10346573,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,16.30109387,imbalance too high
26,POZO COVADONGA,DLDUR692-220614,2.952,2.633,122.7,1.157,63.33,23,108,51.4, ,0.14731274,0.216663238,5.33715665,0.029592079,1.318605813,0.648801128,1.770027534,1.713104919, ,0.07365637,0.108331619,5.33715665,0.029592079,0.659302907,0.648801128,1.770027534,0.85655246,sodium,bicarbonate,sodium-bicarbonate, ,1.333870185,-2.563381074,2.631560514,-0.472115821,-0.456058988,-1.459683128,-0.733848311,,3.924030646,0.593647298,0.001048333,0.002124532,0.996827135,,-0.876286793,-1.791782458,0.354652663,0.625614332,0.019733006,,-1.67993919,-5.073378152,0.001288648,0.998654338,5.70E-05,,-1.343605721,-5.076095358,0.002056125,0.997879487,6.44E-05,,1.153088568,0.960917934,0.04965444,0.134524521,0.815821039,,0.380080809,0.398821987,0.178981322,0.518695611,0.302323067,,1.164469001,-1.144623575,0.050378814,0.874665805,0.074955381,,1.228912582,-0.420697322,0.141744123,0.784538994,0.073716883,,0.089247411,0.157448747,0.74834024,0.004963602,sodium,sodium,,0.069753644,0.198741064,0.61875646,0.112748833,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,2.505846482,acceptable
27,POZO COVADONGA,DLDUR692-040916,2.912,0.7337,128,0.7133,52.9689,24.99,79,78, ,0.145316633,0.060374409,5.567693979,0.01824376,1.102875406,0.70493653,1.294742363,2.59965338, ,0.072658316,0.030187204,5.567693979,0.01824376,0.551437703,0.70493653,1.294742363,1.29982669,sodium,carbonate,sodium-carbonate, ,2.396136265,-2.82118184,2.899731299,-0.508974473,-0.754553371,-1.362512607,-1.366431819,,4.158126098,1.982813702,0.001447571,0.000252195,0.998300234,,0.38235511,-2.251060931,0.868013885,0.119670231,0.012315884,,-2.382855945,-5.301626567,0.001745451,0.998234183,2.04E-05,,-0.63385071,-5.989955233,0.000233939,0.999742303,2.38E-05,,1.410241221,0.560121029,0.041059278,0.246844048,0.712096674,,1.0091595,0.393747777,0.076004358,0.512795929,0.411199712,,0.574058182,-1.443467822,0.040977085,0.771249394,0.187773521,,0.686032673,-0.236447166,0.233123579,0.605755547,0.161120874,,0.217801727,0.030039091,0.74906918,0.003090002,sodium,sodium,,0.03951018,0.248190889,0.522275404,0.190023527,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,0.777991769,excellent
28,POZO COVADONGA,DLDUR692-200518,3.01,0.8242,135.9,1.042,46.7459,25.524,128.865,44.73, ,0.150207096,0.067821436,5.911325092,0.026650775,0.973305155,0.72,2.11198702,1.490801227, ,0.075103548,0.033910718,5.911325092,0.026650775,0.486652578,0.72,2.11198702,0.745400613,sodium,bicarbonate,sodium-bicarbonate, ,2.332037679,-2.82885649,2.572950573,-0.331781668,-0.723482405,-1.799615692,-0.758153002,,4.27373004,1.933909586,0.001142041,0.000229467,0.998628492,,0.425573158,-1.788715745,0.834016416,0.138828219,0.027155365,,-1.925123112,-5.189601659,0.001350005,0.998612463,3.75E-05,,-0.300356856,-5.791455609,0.00021727,0.999739665,4.31E-05,,1.764257826,1.028636468,0.0179961,0.124287714,0.857716187,,0.663466332,0.823255684,0.09268754,0.692170262,0.215142198,,1.518239967,-1.611909746,0.018596905,0.943978542,0.037424553,,1.644181274,-0.283626846,0.13321152,0.830427987,0.036360494,,0.209127116,0.034818739,0.749245155,0.006808991,sodium,sodium,,0.032320136,0.237417374,0.658030679,0.072231811,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,7.508764004,acceptable
29,POZO COVADONGA,DLDUR692-130817,2.976,0.8136,149.4,0.8116,41.9188,28.7925,110.635,36.54, ,0.148510405,0.066949187,6.498542816,0.020757936,0.8727992,0.812200282,1.813212928,1.217837622, ,0.074255202,0.033474594,6.498542816,0.020757936,0.4363996,0.812200282,1.813212928,0.608918811,sodium,bicarbonate,sodium-bicarbonate, ,2.27963854,-2.988907954,2.757496674,-0.288133043,-0.909321668,-1.712430354,-0.621259649,,4.41537729,1.970823597,0.000899793,0.000180125,0.998920082,,0.35044294,-2.010227066,0.840163742,0.141041244,0.018795014,,-2.128246174,-5.449457965,0.001076213,0.9989034,2.04E-05,,-0.483786875,-6.069158362,0.000175451,0.999801213,2.33E-05,,1.843205787,0.764034897,0.018645896,0.187875427,0.793478677,,0.643856972,1.122827695,0.072697611,0.786526763,0.140775626,,1.554549605,-1.522799963,0.021113,0.943255479,0.035631521,,1.698229343,0.037538308,0.20030319,0.768150838,0.031545972,,0.210534937,0.035349205,0.749406174,0.004709684,sodium,sodium,,0.028114127,0.293676345,0.626221249,0.05198828,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium bicarbonate-chloride,,17.62941002,imbalance too high
30,POZO LAZARO CARDENAS,DLDUR725-181118,8.82,0.1813,124.27,5.1226,18.9913,18.2319,120.19,38.38, ,0.440141724,0.014918741,5.405447897,0.131018484,0.395421421,0.514299013,1.969811197,1.279162778, ,0.220070862,0.00745937,5.405447897,0.131018484,0.19771071,0.514299013,1.969811197,0.639581389,sodium,bicarbonate,sodium-bicarbonate, ,3.796783751,-2.788907815,0.930916364,0.519449874,-0.436550055,-1.7794382,-0.654559105,,4.020800383,4.619108102,0.007653807,9.73E-06,0.992336468,,3.644701368,-0.438834394,0.906835817,0.000955648,0.092208535,,-1.171916455,-3.668848635,0.007682194,0.991435794,0.000882012,,2.969706356,-5.439875906,9.46E-06,0.999006441,0.000984098,,2.395192308,1.26803195,0.005444672,0.084258269,0.91029706,,1.41007624,0.672835437,0.036073974,0.606443784,0.357482242,,1.313833811,-2.422555562,0.005329265,0.94861275,0.046057985,,1.541702713,-0.618821396,0.087182608,0.868487547,0.044329845,,0.230542955,0.000243708,0.745694676,0.023518661,sodium,sodium,,0.011711978,0.194471165,0.681849339,0.111967518,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,18.05706881,imbalance too high
31,POZO DIECISEIS DE SEPTIEMBRE,DLDUR728-270518,2.237,0.2343,221,1.275,44.0614,25.6516,108.15,133.9, ,0.111632317,0.019279984,9.612971636,0.032610113,0.917410677,0.723599436,1.772485905,4.462738302, ,0.055816158,0.009639992,9.612971636,0.032610113,0.458705339,0.723599436,1.772485905,2.231369151,sodium,carbonate,sodium-carbonate, ,3.589908467,-3.315039956,2.371206252,-0.272579318,-0.728409252,-1.624309585,-1.854541923,,5.16224272,3.169170795,0.000439248,1.36E-05,0.999547189,,1.668424664,-1.348106797,0.938000268,0.021110299,0.040889433,,-1.739408644,-5.675242427,0.000513998,0.999465593,2.04E-05,,1.030829072,-6.741655702,1.16E-05,0.999964214,2.41E-05,,1.967781436,0.82721578,0.014713563,0.171275268,0.81401117,,1.724922476,0.200837964,0.026996948,0.371719559,0.601283493,,0.390199193,-2.209309838,0.012350348,0.765763739,0.221885913,,0.56344257,-0.588401005,0.152737241,0.641199163,0.206063596,,0.234738379,0.005283876,0.749744249,0.010233496,sodium,sodium,,0.013515215,0.173933017,0.555243518,0.257308251,bicarbonate,bicarbonate-carbonate,sodium-bicarbonate,sodium bicarbonate-carbonate,,10.76468005,imbalance too high
32,POZO DIECISEIS DE SEPTIEMBRE,DLDUR728-271019,2.87,0.12,222,2.652,49.4077,26.0345,163.08,56.16, ,0.14322072,0.009874511,9.656469245,0.067829036,1.028726993,0.734400564,2.672741576,1.871750433, ,0.07161036,0.004937256,9.656469245,0.067829036,0.514363496,0.734400564,2.672741576,0.935875217,sodium,bicarbonate,sodium-bicarbonate, ,4.257534113,-3.321039592,1.637353402,-0.388586441,-0.744710842,-2.036516266,-0.987138386,,5.266195641,4.174286054,0.000624365,3.17E-06,0.999372465,,2.906817873,-0.563305247,0.897891844,0.003359704,0.098748451,,-1.181429467,-5.173258903,0.000679633,0.999242826,7.75E-05,,2.491218105,-6.630545845,2.68E-06,0.999906957,9.04E-05,,2.029340935,1.228005434,0.010177905,0.089910916,0.899911179,,0.847086429,0.850923246,0.070680362,0.702103232,0.227216406,,1.665753648,-1.919284935,0.009978446,0.963027496,0.026994058,,1.802108926,-0.416136361,0.09868271,0.873324043,0.027993247,,0.22479896,0.000841389,0.749630562,0.024729089,sodium,sodium,,0.022709178,0.222674215,0.68406568,0.070550928,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,22.0560461,imbalance too high
33,POZO DIECISEIS DE SEPTIEMBRE,DLDUR728-181118,2.632,0.1591,205.17,1.8645,45.8337,30.0581,142.41,101, ,0.131343879,0.013091956,8.924404482,0.047687495,0.954312068,0.847901269,2.333977973,3.366217838, ,0.06567194,0.006545978,8.924404482,0.047687495,0.477156034,0.847901269,2.333977973,1.683108919,sodium,bicarbonate,sodium-bicarbonate, ,4.011033119,-3.206660916,2.025214752,-0.277959589,-0.852880237,-1.865445411,-1.538513945,,5.073768546,3.732829508,0.00069929,7.34E-06,0.99929337,,2.378119072,-1.005447985,0.93595238,0.007081887,0.056965733,,-1.529484693,-5.28991796,0.000785263,0.999168428,4.63E-05,,1.784515002,-6.605119381,6.15E-06,0.999939287,5.46E-05,,2.181837675,0.947541168,0.009658287,0.142493979,0.847847734,,1.48884245,0.609184158,0.033323464,0.572803478,0.393873058,,0.958168712,-2.228524232,0.009230172,0.901474054,0.089295774,,1.136742821,-0.435327405,0.146252263,0.768089828,0.085657909,,0.234359233,0.001773844,0.749600271,0.014266651,sodium,sodium,,0.013052981,0.21538743,0.629352904,0.142206685,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,9.712526553,acceptable
34,POZO COL. HIDALGO,DLDUR746-200518,6.954,0.8762,149.2,7.553,32.2507,21.4402,203.415,40.47, ,0.347023305,0.072100391,6.489843294,0.193179755,0.671497876,0.604801128,3.333797692,1.348820157, ,0.173511652,0.036050195,6.489843294,0.193179755,0.335748938,0.604801128,3.333797692,0.674410079,sodium,bicarbonate,sodium-bicarbonate, ,2.618805331,-2.574276048,0.940096489,0.387353943,-0.201182075,-1.908149765,-0.310120735,,4.016563491,2.70531943,0.002763425,0.000119222,0.997117353,,1.784808459,-0.06824228,0.678768502,0.025890242,0.295341257,,-0.453883353,-3.8418448,0.002925842,0.995759189,0.001314969,,1.773884504,-4.66934688,0.000115605,0.998447104,0.001437291,,2.101668382,1.638451771,0.00654151,0.04422991,0.949228581,,0.880657477,0.569297701,0.08281308,0.592577734,0.324609186,,1.747205831,-2.148839329,0.006363345,0.971450739,0.022185915,,1.917812179,-0.845881326,0.046923918,0.930250167,0.022825915,,0.171114442,0.006531267,0.747830912,0.074523379,sodium,sodium,,0.023929484,0.17093289,0.712732372,0.092405254,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,8.752961667,acceptable
35,POZO 1 SAN LUCAS DE OCAMPO,DLDUR760-140615,46.81,16.88,95.44,4.361,115.55937,27.68,275.01,30.9, ,2.335944907,1.389014606,4.151411823,0.111539376,2.406083326,0.780818054,4.507178445,1.029862685, ,1.167972454,0.694507303,4.151411823,0.111539376,1.203041663,0.780818054,4.507178445,0.514931342,sodium,bicarbonate,sodium-bicarbonate, ,0.339574746,-1.44842633,2.168399743,-0.209830925,0.222435267,-1.530649191,0.638743847,,1.462060381,0.934014938,0.098089278,0.03470482,0.867205902,,-0.24737776,-2.491318596,0.720387711,0.2710668,0.008545489,,-2.451177023,-2.71747464,0.110084959,0.888809411,0.00110563,,-1.585151012,-3.1815409,0.045028728,0.953705402,0.00126587,,0.625332066,1.705436776,0.065551458,0.037224276,0.897224265,,-0.818541011,0.339707567,0.58181367,0.30761325,0.11057308,,2.207292624,-0.562511492,0.06715954,0.920216968,0.012623492,,2.202287197,-0.794216401,0.040990197,0.945329324,0.013680479,,0.232140487,0.087700087,0.677430179,0.002729247,sodium,sodium,,0.178631167,0.096456931,0.690692639,0.034219263,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,4.404250008,acceptable
36,POZO DE INYECCION MACROPLANTA TOLUCA NORTE,DLEST860-060915,3.816,9.661,27.96,8.496,13.41,19.22,122.5,19.6, ,0.190428664,0.794980457,1.216193154,0.21729845,0.279212126,0.542172073,2.007670119,0.653246234, ,0.095214332,0.397490228,1.216193154,0.21729845,0.139606063,0.542172073,2.007670119,0.326623117,sodium,bicarbonate,sodium-bicarbonate, ,-0.028420517,-1.146731059,0.575478078,1.017925212,-0.338833596,-1.64798035,0.167942875,,2.256671386,-0.89535296,0.008557991,0.126480257,0.864961752,,-1.348777075,0.452587465,0.04912947,0.746165313,0.204705217,,0.664390739,-2.373031972,0.010372606,0.951107575,0.038519819,,-0.521514257,-1.639082804,0.12389932,0.841328021,0.034772659,,2.435966161,1.272117168,0.005078474,0.083688123,0.911233403,,1.150096483,0.942920995,0.042927526,0.726113582,0.230958892,,1.626673542,-2.300632245,0.005327591,0.967868648,0.02680376,,1.864794132,-0.489348151,0.084601206,0.890246203,0.025152591,,0.017015017,0.249136222,0.664349337,0.069499424,sodium,sodium,,0.013333398,0.223600728,0.692337063,0.070728811,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,18.0200569,imbalance too high
37,BERUMBO,DLGUA1027-050317,10.156,2.665,144.496,8.745,68.56,35,185,30, ,0.506811717,0.219296441,6.285230541,0.223667014,1.427500625,0.987306065,3.031991609,0.999866684, ,0.253405859,0.109648221,6.285230541,0.223667014,0.713750312,0.987306065,3.031991609,0.499933342,sodium,bicarbonate,sodium-bicarbonate, ,1.813391363,-2.235289192,1.10051021,-0.059864589,-0.384311478,-1.50630637,0.296193835,,3.45103639,1.781876925,0.004704832,0.000860998,0.994434169,,0.873132222,-0.350205578,0.645825345,0.109475993,0.244698662,,-0.551232771,-3.558230581,0.005076475,0.993031229,0.001892296,,0.839269639,-4.035726288,0.000856601,0.997107121,0.002036278,,1.354144621,1.08484678,0.033383976,0.111840261,0.854775763,,-0.116648887,1.023342736,0.204710675,0.693153283,0.102136042,,2.005949419,-1.0145727,0.036600584,0.94626786,0.017131556,,2.086365088,-0.14694195,0.120132754,0.863124971,0.016742275,,0.163901663,0.027798398,0.74614313,0.062156809,sodium,sodium,,0.068673809,0.231281574,0.666042148,0.034002469,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,5.762020935,acceptable
38,BERUMBO,DLGUA1027-010516,2.06,5.232,131.238,8.325,67.21,37,200,4, ,0.102799541,0.430528698,5.708539238,0.212924859,1.399392021,1.043723554,3.277828766,0.133315558, ,0.05139977,0.215264349,5.708539238,0.212924859,0.699696011,1.043723554,3.277828766,0.066657779,sodium,bicarbonate,sodium-bicarbonate, ,0.767866005,-2.509985637,0.778793481,-0.410913162,-0.810817131,-1.955203713,1.940161055,,4.551466667,-0.325064731,0.000203251,0.002977494,0.996819255,,-1.179593613,0.942193002,0.039430894,0.584435104,0.376134002,,1.127581437,-4.464002506,0.00023418,0.997635726,0.002130094,,0.201584932,-3.698405271,0.002906506,0.994897789,0.002195704,,1.330790886,1.153778027,0.033032154,0.099835393,0.867132453,,-1.812589613,2.614621169,0.261700096,0.735661727,0.002638177,,4.126100877,-0.078214064,0.039155981,0.9604473,0.000396719,,4.13488909,0.803333951,0.10850794,0.891079388,0.000412671,,0.009967081,0.147579776,0.747338193,0.09511495,sodium,sodium,,0.083472058,0.236001265,0.679664785,0.000861892,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,4.878786959,acceptable
39,LA CANOA,DLGUA1033-010516,5.097,10.109,179.42,9.83,112.02,29,152,2, ,0.25435401,0.831845299,7.804341045,0.251417581,2.332389439,0.818053597,2.491149862,0.066657779, ,0.127177005,0.41592265,7.804341045,0.251417581,1.16619472,0.818053597,2.491149862,0.033328889,sodium,bicarbonate,sodium-bicarbonate, ,0.277123601,-2.654812497,0.78050768,-0.753878446,-0.399304951,-1.51287677,2.801198332,,4.277265405,-0.141268043,0.000369985,0.003410492,0.996219523,,-1.111468234,0.534068866,0.06356032,0.657789568,0.278650112,,0.73420719,-4.334769762,0.000421317,0.997764651,0.001814032,,-0.035955589,-3.699468504,0.003784858,0.994392784,0.001822358,,0.1835728,1.130275168,0.185736387,0.087923748,0.726339865,,-3.124156632,2.495287057,0.710585574,0.288740827,0.000673599,,4.459593668,1.190598551,0.223326999,0.776445352,0.000227649,,4.336145401,0.920806854,0.111134184,0.888579895,0.000285921,,0.016087906,0.166246229,0.747094239,0.070571625,sodium,sodium,,0.27991224,0.12194969,0.597841278,0.000296792,bicarbonate,bicarbonate-sulfate,sodium-bicarbonate,sodium bicarbonate-sulfate,,23.12228297,imbalance too high
40,18 DE MARZO,DLGUA1038-230619,6.052,1.49,207.3,4.731,115.2785,33.9008,256.8,38.52, ,0.302011078,0.122608517,9.01705439,0.121002703,2.400235279,0.956299013,4.208732136,1.283828823, ,0.151005539,0.061304258,9.01705439,0.121002703,1.20011764,0.956299013,4.208732136,0.641914411,sodium,bicarbonate,sodium-bicarbonate, ,2.358959306,-2.63206438,1.678995727,-0.615366249,-0.388262024,-1.870108111,0.010353636,,4.165760215,2.02318047,0.001458935,0.000236771,0.998304293,,0.854248416,-0.747992349,0.755604977,0.105356522,0.139038501,,-0.95882546,-4.499956432,0.00163564,0.99808108,0.00028328,,0.673746688,-5.059149979,0.00022036,0.999462797,0.000316843,,1.167460558,1.437696099,0.034686809,0.061470473,0.903842718,,-0.440028312,0.886144737,0.320995725,0.584805309,0.094198966,,2.341215468,-0.897606272,0.035299995,0.955253978,0.009446027,,2.361456619,-0.384451772,0.068845151,0.920788534,0.010366315,,0.189674888,0.026453413,0.748962043,0.034909656,sodium,sodium,,0.097745632,0.178780233,0.694971308,0.028502827,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,3.875680406,acceptable
